id;dataset;text;tokens;label
26860294_gab;HateXplain;daily reminder that i hate niggers jews moslems but what i hate more than anything else are anti white white people;1- daily, 2- reminder, 3- that, 4- i, 5- hate, 6- niggers, 7- jews, 8- moslems, 9- but, 10- what, 11- i, 12- hate, 13- more, 14- than, 15- anything, 16- else, 17- are, 18- anti, 19- white, 20- white, 21- people;
26873988_gab;HateXplain;becuz on social media if u say true things about niggers and arabs u get banned but in real life they lock u in a cage 🇺 🇸;1- becuz, 2- on, 3- social, 4- media, 5- if, 6- u, 7- say, 8- true, 9- things, 10- about, 11- niggers, 12- and, 13- arabs, 14- u, 15- get, 16- banned, 17- but, 18- in, 19- real, 20- life, 21- they, 22- lock, 23- u, 24- in, 25- a, 26- cage, 27- 🇺, 28- 🇸;
26884911_gab;HateXplain;some nigger rapper or 0 prah or some niggerball player will give them a huge payoff over this 🙄;1- some, 2- nigger, 3- rapper, 4- or, 5- 0, 6- prah, 7- or, 8- some, 9- niggerball, 10- player, 11- will, 12- give, 13- them, 14- a, 15- huge, 16- payoff, 17- over, 18- this, 19- 🙄;
26886280_gab;HateXplain;the abrahamics are the enemies of animals we arayans are the friends filthy muslims 3 rd nation degenerate sand niggers;1- the, 2- abrahamics, 3- are, 4- the, 5- enemies, 6- of, 7- animals, 8- we, 9- arayans, 10- are, 11- the, 12- friends, 13- filthy, 14- muslims, 15- 3, 16- rd, 17- nation, 18- degenerate, 19- sand, 20- niggers;
26886832_gab;HateXplain;police is busy chasing after mean posts of brits protesting their replacement online but has no incentive to go after real criminals child rapists narco dealers nigger gangs violent jihadis;1- police, 2- is, 3- busy, 4- chasing, 5- after, 6- mean, 7- posts, 8- of, 9- brits, 10- protesting, 11- their, 12- replacement, 13- online, 14- but, 15- has, 16- no, 17- incentive, 18- to, 19- go, 20- after, 21- real, 22- criminals, 23- child, 24- rapists, 25- narco, 26- dealers, 27- nigger, 28- gangs, 29- violent, 30- jihadis;
26984655_gab;HateXplain;walk my dog where i want you shitskin cunt;1- walk, 2- my, 3- dog, 4- where, 5- i, 6- want, 7- you, 8- shitskin, 9- cunt;
27008964_gab;HateXplain;do not vote for any candidate with a jew spic sand nigger or gook last name or one who is a nigger period;1- do, 2- not, 3- vote, 4- for, 5- any, 6- candidate, 7- with, 8- a, 9- jew, 10- spic, 11- sand, 12- nigger, 13- or, 14- gook, 15- last, 16- name, 17- or, 18- one, 19- who, 20- is, 21- a, 22- nigger, 23- period;
27015423_gab;HateXplain;lack of direction infighting we should shoot the niggers then the jews then moslems no we should shoot the jews then niggers than moslems no we should shoot the jews then wetbacks than moslems then nigs no we should shoot moslems then jews then nigs then wetbacks then moslem;1- lack, 2- of, 3- direction, 4- infighting, 5- we, 6- should, 7- shoot, 8- the, 9- niggers, 10- then, 11- the, 12- jews, 13- then, 14- moslems, 15- no, 16- we, 17- should, 18- shoot, 19- the, 20- jews, 21- then, 22- niggers, 23- than, 24- moslems, 25- no, 26- we, 27- should, 28- shoot, 29- the, 30- jews, 31- then, 32- wetbacks, 33- than, 34- moslems, 35- then, 36- nigs, 37- no, 38- we, 39- should, 40- shoot, 41- moslems, 42- then, 43- jews, 44- then, 45- nigs, 46- then, 47- wetbacks, 48- then, 49- moslem;
27075190_gab;HateXplain;the question i ask myself most often is why the negro race keeps running away from themselves to live amongst the white race and then turn around and blame the white race for their pathetic existence in the land from whence they came;1- the, 2- question, 3- i, 4- ask, 5- myself, 6- most, 7- often, 8- is, 9- why, 10- the, 11- negro, 12- race, 13- keeps, 14- running, 15- away, 16- from, 17- themselves, 18- to, 19- live, 20- amongst, 21- the, 22- white, 23- race, 24- and, 25- then, 26- turn, 27- around, 28- and, 29- blame, 30- the, 31- white, 32- race, 33- for, 34- their, 35- pathetic, 36- existence, 37- in, 38- the, 39- land, 40- from, 41- whence, 42- they, 43- came;
27107089_gab;HateXplain;niggers dindu and do not do nuffin these apes are beyond just obsolete farm equipment oh and this don lemon monkey is a faggot too <user>;1- niggers, 2- dindu, 3- and, 4- do, 5- not, 6- do, 7- nuffin, 8- these, 9- apes, 10- are, 11- beyond, 12- just, 13- obsolete, 14- farm, 15- equipment, 16- oh, 17- and, 18- this, 19- don, 20- lemon, 21- monkey, 22- is, 23- a, 24- faggot, 25- too, 26- <user>;
2716714_gab;HateXplain;a home fry is a potato from the ghetto thats all gang bangy n shit;1- a, 2- home, 3- fry, 4- is, 5- a, 6- potato, 7- from, 8- the, 9- ghetto, 10- thats, 11- all, 12- gang, 13- bangy, 14- n, 15- shit;
27270496_gab;HateXplain;simple truth black or white or raghead they need to die;1- simple, 2- truth, 3- black, 4- or, 5- white, 6- or, 7- raghead, 8- they, 9- need, 10- to, 11- die;
27296852_gab;HateXplain;i do not mean to be rude but i hope you get sentenced to death by lethal injection and then it gets commuted to life in prison so that you can get assraped by blacks in prison every day for <number> years and then you die hail victory;1- i, 2- do, 3- not, 4- mean, 5- to, 6- be, 7- rude, 8- but, 9- i, 10- hope, 11- you, 12- get, 13- sentenced, 14- to, 15- death, 16- by, 17- lethal, 18- injection, 19- and, 20- then, 21- it, 22- gets, 23- commuted, 24- to, 25- life, 26- in, 27- prison, 28- so, 29- that, 30- you, 31- can, 32- get, 33- assraped, 34- by, 35- blacks, 36- in, 37- prison, 38- every, 39- day, 40- for, 41- <number>, 42- years, 43- and, 44- then, 45- you, 46- die, 47- hail, 48- victory;
27365651_gab;HateXplain;i bet the nigger didnt have a green card;1- i, 2- bet, 3- the, 4- nigger, 5- didnt, 6- have, 7- a, 8- green, 9- card;
27431941_gab;HateXplain;i do not take the opinion of anybody with a nigger name seriously that alone tells me that his her mother probably do not know the father was ghetto trash;1- i, 2- do, 3- not, 4- take, 5- the, 6- opinion, 7- of, 8- anybody, 9- with, 10- a, 11- nigger, 12- name, 13- seriously, 14- that, 15- alone, 16- tells, 17- me, 18- that, 19- his, 20- her, 21- mother, 22- probably, 23- do, 24- not, 25- know, 26- the, 27- father, 28- was, 29- ghetto, 30- trash;
27454163_gab;HateXplain;lol the blacks in las vegas have seem to adopted our culture it seem i wonder if they will adopted our calm nature and no more ghetto culture we shall see stay tuned folks;1- lol, 2- the, 3- blacks, 4- in, 5- las, 6- vegas, 7- have, 8- seem, 9- to, 10- adopted, 11- our, 12- culture, 13- it, 14- seem, 15- i, 16- wonder, 17- if, 18- they, 19- will, 20- adopted, 21- our, 22- calm, 23- nature, 24- and, 25- no, 26- more, 27- ghetto, 28- culture, 29- we, 30- shall, 31- see, 32- stay, 33- tuned, 34- folks;
27518270_gab;HateXplain;the thought of ethnonationalism frightens the blaq man not just because he worried about violence being done to his ppl at the hands of whitey but also because he understands that despite his critiques of white solidarity blaqs are just as hostile towards one another he needs wypipo to blame;1- the, 2- thought, 3- of, 4- ethnonationalism, 5- frightens, 6- the, 7- blaq, 8- man, 9- not, 10- just, 11- because, 12- he, 13- worried, 14- about, 15- violence, 16- being, 17- done, 18- to, 19- his, 20- ppl, 21- at, 22- the, 23- hands, 24- of, 25- whitey, 26- but, 27- also, 28- because, 29- he, 30- understands, 31- that, 32- despite, 33- his, 34- critiques, 35- of, 36- white, 37- solidarity, 38- blaqs, 39- are, 40- just, 41- as, 42- hostile, 43- towards, 44- one, 45- another, 46- he, 47- needs, 48- wypipo, 49- to, 50- blame;
27617506_gab;HateXplain;the sales pitch claims brand new epic drama nothing epic was ever launched from either the ghetto or the jungles of darkie africa maybe they meant epidemic;1- the, 2- sales, 3- pitch, 4- claims, 5- brand, 6- new, 7- epic, 8- drama, 9- nothing, 10- epic, 11- was, 12- ever, 13- launched, 14- from, 15- either, 16- the, 17- ghetto, 18- or, 19- the, 20- jungles, 21- of, 22- darkie, 23- africa, 24- maybe, 25- they, 26- meant, 27- epidemic;
27654250_gab;HateXplain;the niggers love the smell of grandma depends;1- the, 2- niggers, 3- love, 4- the, 5- smell, 6- of, 7- grandma, 8- depends;
27845571_gab;HateXplain;i bet this negroid is in ghetto hell wishing he was alive to see all the publicity he finally getting now that he dead goodriddancefool;1- i, 2- bet, 3- this, 4- negroid, 5- is, 6- in, 7- ghetto, 8- hell, 9- wishing, 10- he, 11- was, 12- alive, 13- to, 14- see, 15- all, 16- the, 17- publicity, 18- he, 19- finally, 20- getting, 21- now, 22- that, 23- he, 24- dead, 25- goodriddancefool;
27848788_gab;HateXplain;curanis are nigger jews;1- curanis, 2- are, 3- nigger, 4- jews;
2869677_gab;HateXplain;trump cabinet consists mostly of billionaires military as opposed to ghetto thugs freeloaders islamic terrorist sympathizers maga;1- trump, 2- cabinet, 3- consists, 4- mostly, 5- of, 6- billionaires, 7- military, 8- as, 9- opposed, 10- to, 11- ghetto, 12- thugs, 13- freeloaders, 14- islamic, 15- terrorist, 16- sympathizers, 17- maga;
2984966_gab;HateXplain;<user> i hear the ghetto calling oops my bad that was your porch monkey momma;1- <user>, 2- i, 3- hear, 4- the, 5- ghetto, 6- calling, 7- oops, 8- my, 9- bad, 10- that, 11- was, 12- your, 13- porch, 14- monkey, 15- momma;
2994138_gab;HateXplain;all the desperation whining by democrats has backfired no one likes sore losers unless you are a freeloader illegal alien or ghetto thug maga speakfreely;1- all, 2- the, 3- desperation, 4- whining, 5- by, 6- democrats, 7- has, 8- backfired, 9- no, 10- one, 11- likes, 12- sore, 13- losers, 14- unless, 15- you, 16- are, 17- a, 18- freeloader, 19- illegal, 20- alien, 21- or, 22- ghetto, 23- thug, 24- maga, 25- speakfreely;
3187658_gab;HateXplain;<user> fucking kyke how is djt ruining the us when he is waiting for the lame duck negro who accomplished zero to go back to the ghetto;1- <user>, 2- fucking, 3- kyke, 4- how, 5- is, 6- djt, 7- ruining, 8- the, 9- us, 10- when, 11- he, 12- is, 13- waiting, 14- for, 15- the, 16- lame, 17- duck, 18- negro, 19- who, 20- accomplished, 21- zero, 22- to, 23- go, 24- back, 25- to, 26- the, 27- ghetto;
3318676_gab;HateXplain;this is the libertarian moment but it is not the one envisioned by reason magazine libertarians reserve the right to restrict access of those deemed to be undesirable i certainly do not want my black child interacting with ghetto negroes and thugs blackmiddleclassvalues;1- this, 2- is, 3- the, 4- libertarian, 5- moment, 6- but, 7- it, 8- is, 9- not, 10- the, 11- one, 12- envisioned, 13- by, 14- reason, 15- magazine, 16- libertarians, 17- reserve, 18- the, 19- right, 20- to, 21- restrict, 22- access, 23- of, 24- those, 25- deemed, 26- to, 27- be, 28- undesirable, 29- i, 30- certainly, 31- do, 32- not, 33- want, 34- my, 35- black, 36- child, 37- interacting, 38- with, 39- ghetto, 40- negroes, 41- and, 42- thugs, 43- blackmiddleclassvalues;
3346655_gab;HateXplain;maga speakfreely gabfam when will someone call american niggers out for being terrorists i bet if the nasty refugees had mall fights over christmas someone would have proposed a solution;1- maga, 2- speakfreely, 3- gabfam, 4- when, 5- will, 6- someone, 7- call, 8- american, 9- niggers, 10- out, 11- for, 12- being, 13- terrorists, 14- i, 15- bet, 16- if, 17- the, 18- nasty, 19- refugees, 20- had, 21- mall, 22- fights, 23- over, 24- christmas, 25- someone, 26- would, 27- have, 28- proposed, 29- a, 30- solution;
3679935_gab;HateXplain;if you think the blmkidnapping is isolated violence by outsiders you are dead wrong send cnn into the ghetto and watch what happens pricks;1- if, 2- you, 3- think, 4- the, 5- blmkidnapping, 6- is, 7- isolated, 8- violence, 9- by, 10- outsiders, 11- you, 12- are, 13- dead, 14- wrong, 15- send, 16- cnn, 17- into, 18- the, 19- ghetto, 20- and, 21- watch, 22- what, 23- happens, 24- pricks;
3826085_gab;HateXplain;you are arguing that white people willfully stop black people from succeeding do you even read your own posts why bother is built into the black ghetto culture you have to seek self betterment rather than teach grabbing from others dnc tells the black community they must grab <user>;1- you, 2- are, 3- arguing, 4- that, 5- white, 6- people, 7- willfully, 8- stop, 9- black, 10- people, 11- from, 12- succeeding, 13- do, 14- you, 15- even, 16- read, 17- your, 18- own, 19- posts, 20- why, 21- bother, 22- is, 23- built, 24- into, 25- the, 26- black, 27- ghetto, 28- culture, 29- you, 30- have, 31- to, 32- seek, 33- self, 34- betterment, 35- rather, 36- than, 37- teach, 38- grabbing, 39- from, 40- others, 41- dnc, 42- tells, 43- the, 44- black, 45- community, 46- they, 47- must, 48- grab, 49- <user>;
3826117_gab;HateXplain;black lives matter could literally kidnap torture and try and kill a helpless white retarded person and blm supporters would defend it oh wait a minute maga gabfam;1- black, 2- lives, 3- matter, 4- could, 5- literally, 6- kidnap, 7- torture, 8- and, 9- try, 10- and, 11- kill, 12- a, 13- helpless, 14- white, 15- retarded, 16- person, 17- and, 18- blm, 19- supporters, 20- would, 21- defend, 22- it, 23- oh, 24- wait, 25- a, 26- minute, 27- maga, 28- gabfam;
3894337_gab;HateXplain;<user> no they are using the worldwide jihading low iq arabs and blacks to blend out whites you are retarded;1- <user>, 2- no, 3- they, 4- are, 5- using, 6- the, 7- worldwide, 8- jihading, 9- low, 10- iq, 11- arabs, 12- and, 13- blacks, 14- to, 15- blend, 16- out, 17- whites, 18- you, 19- are, 20- retarded;
3978432_gab;HateXplain;<user> the only problem i see right now with this is the robot is white so even if you do grant it rights some ghetto niggas are going to come along and kidnap it because it white and mostly like supported donald j trump for president;1- <user>, 2- the, 3- only, 4- problem, 5- i, 6- see, 7- right, 8- now, 9- with, 10- this, 11- is, 12- the, 13- robot, 14- is, 15- white, 16- so, 17- even, 18- if, 19- you, 20- do, 21- grant, 22- it, 23- rights, 24- some, 25- ghetto, 26- niggas, 27- are, 28- going, 29- to, 30- come, 31- along, 32- and, 33- kidnap, 34- it, 35- because, 36- it, 37- white, 38- and, 39- mostly, 40- like, 41- supported, 42- donald, 43- j, 44- trump, 45- for, 46- president;
4025504_gab;HateXplain;<user> you do not consider anything presented to you as evidence let alone irrefutable evidence you just continue to diagree you shifted this argument from the jews pushing the muslims in to the holocaust to af diary you can not win so you shift are you black or a woman;1- <user>, 2- you, 3- do, 4- not, 5- consider, 6- anything, 7- presented, 8- to, 9- you, 10- as, 11- evidence, 12- let, 13- alone, 14- irrefutable, 15- evidence, 16- you, 17- just, 18- continue, 19- to, 20- diagree, 21- you, 22- shifted, 23- this, 24- argument, 25- from, 26- the, 27- jews, 28- pushing, 29- the, 30- muslims, 31- in, 32- to, 33- the, 34- holocaust, 35- to, 36- af, 37- diary, 38- you, 39- can, 40- not, 41- win, 42- so, 43- you, 44- shift, 45- are, 46- you, 47- black, 48- or, 49- a, 50- woman;
4205492_gab;HateXplain;snoop dogg says any black entertainers who perform at trump inauguration are uncle toms just more prove that blacks must act think talk like niggers or they have their ethnicity revoked by the ghetto trash who refuse to evolve;1- snoop, 2- dogg, 3- says, 4- any, 5- black, 6- entertainers, 7- who, 8- perform, 9- at, 10- trump, 11- inauguration, 12- are, 13- uncle, 14- toms, 15- just, 16- more, 17- prove, 18- that, 19- blacks, 20- must, 21- act, 22- think, 23- talk, 24- like, 25- niggers, 26- or, 27- they, 28- have, 29- their, 30- ethnicity, 31- revoked, 32- by, 33- the, 34- ghetto, 35- trash, 36- who, 37- refuse, 38- to, 39- evolve;
4225328_gab;HateXplain;<user> high standards that black bitch looks like harambe retarded cousin;1- <user>, 2- high, 3- standards, 4- that, 5- black, 6- bitch, 7- looks, 8- like, 9- harambe, 10- retarded, 11- cousin;
4234170_gab;HateXplain;john lewis is not a respectable civil rights icon he a degenerate blacktivist with a history of boycotting white presidents in an effort to energize his atlanta based ghetto constituency;1- john, 2- lewis, 3- is, 4- not, 5- a, 6- respectable, 7- civil, 8- rights, 9- icon, 10- he, 11- a, 12- degenerate, 13- blacktivist, 14- with, 15- a, 16- history, 17- of, 18- boycotting, 19- white, 20- presidents, 21- in, 22- an, 23- effort, 24- to, 25- energize, 26- his, 27- atlanta, 28- based, 29- ghetto, 30- constituency;
